Blockno,UnixTimestamp,Value_IN(ETH),Value_IN_USD,TxnFee_ETH,TxnFee_USD,HistoricalPrice_ETH,hour,dayofweek,GasEfficiency,recon_error,autoencoder_anomaly
19557553,1711932791,0.35,1226.932,0.002990625888678,9.22124964491009,3505.52,0,0,0.0075156973959391,0.29419523,0
19557553,1711932791,0.0,0.0,0.0038897018695809,11.9934466291716,3505.52,0,0,11993446.6291716,0.2885728,0
19557553,1711932791,0.3,1051.656,0.0006007477154635,1.85233622128084,3505.52,0,0,0.001761351829419,0.3143184,0
19557554,1711932803,0.45,1577.484,0.001914703080984,5.90376588809541,3505.52,0,0,0.0037425202945658,0.30401504,0
19557556,1711932827,0.13565,475.523788,0.0022673775544817,6.99119690908042,3505.52,0,0,0.0147020970786393,0.3025171,0
19557557,1711932839,0.0,0.0,0.0042706404666128,13.1680268118389,3505.52,0,0,13168026.8118389,0.2938272,0
19557557,1711932839,0.0,0.0,0.0040216874376393,12.4004088898808,3505.52,0,0,12400408.8898808,0.29019564,0
19557557,1711932839,0.2037423959253154,714.2230437641116,0.00224015,6.90724388839434,3505.52,0,0,0.0096709899505911,0.30001807,0
19557557,1711932839,0.5,1752.76,0.0028997067036772,8.94091083503814,3505.52,0,0,0.0051010468232599,0.29940873,0
19557557,1711932839,0.15,525.828,0.0029806307829031,9.19043089023848,3505.52,0,0,0.0174780172846643,0.29733858,0
19557558,1711932851,0.0,0.0,0.0030277567700983,9.33573843082235,3505.52,0,0,9335738.43082235,0.2831275,0
19557560,1711932875,4.0,14022.08,0.0038330395767576,11.8187349911984,3505.52,0,0,0.0008428660363052,1.9708782,0
19557560,1711932875,0.1,350.552,0.0021718551199957,6.69666451088925,3505.52,0,0,0.0191031986460954,0.30514976,0
19557560,1711932875,0.0,0.0,0.0006124640585295,1.88846221241423,3505.52,0,0,1888462.2124142305,0.31502602,0
19557560,1711932875,0.0,0.0,0.0006126961404009,1.88917781006956,3505.52,0,0,1889177.81006956,0.31501964,0
19557562,1711932899,0.0,0.0,0.0033152499887215,10.2221905779061,3505.52,0,0,10222190.5779061,0.28395033,0
19557562,1711932899,0.0,0.0,0.0043676265879293,13.4670723193821,3505.52,0,0,13467072.3193821,0.2954438,0
19557562,1711932899,0.1,350.552,0.0032830247526053,10.1228277829077,3505.52,0,0,0.0288768221377452,0.29841092,0
19557562,1711932899,0.0,0.0,0.0021484025199873,6.62435112648415,3505.52,0,0,6624351.12648415,0.28678238,0
19557563,1711932911,0.0,0.0,0.0039166129736523,12.0764239115533,3505.52,0,0,12076423.9115533,0.28888667,0
19557563,1711932911,0.2,701.104,0.0030470427017784,9.39520437449989,3505.52,0,0,0.0134005858775578,0.29509333,0
19557563,1711932911,0.0,0.0,0.000612403315157,1.88827491723823,3505.52,0,0,1888274.91723823,0.31502768,0
19557563,1711932911,0.0,0.0,0.0006126353740108,1.88899044392154,3505.52,0,0,1888990.44392154,0.31502134,0
19557564,1711932923,0.1,350.552,0.00784175,24.1791307554478,3505.52,0,0,0.0689744479748321,0.3038637,0
19557564,1711932923,0.0,0.0,0.0039114981002189,12.0606527898593,3505.52,0,0,12060652.7898593,0.28882632,0
19557564,1711932923,0.0,0.0,0.0021206418257596,6.53875423094499,3505.52,0,0,6538754.23094499,0.2870493,0
19557565,1711932935,0.0,0.0,0.0022116913777472,6.81949501236941,3505.52,0,0,6819495.01236941,0.2862087,0
19557566,1711932947,0.2,701.104,0.0022718711464156,7.00505238100082,3505.52,0,0,0.0099914597135508,0.299903,0
19557567,1711932959,0.3,1051.656,0.0027982828525068,8.62818209984907,3505.52,0,0,0.0082043768034839,0.2949299,0
19557567,1711932959,0.14,490.7728,0.0028766025134013,8.86967173181773,3505.52,0,0,0.0180728673507269,0.2983771,0
19557569,1711932983,0.0,0.0,0.0042032757057797,12.9603153494111,3505.52,0,0,12960315.349411102,0.29277095,0
19557569,1711932983,1.5,5258.28,0.0016321008108775,5.032394416078,3505.52,0,0,0.0009570419253293,0.48037335,0
19557569,1711932983,0.0243349322776583,85.30659179797672,0.0023134280243569,7.13318821618197,3505.52,0,0,0.0836182524963199,0.30938706,0
19557570,1711932995,0.0,0.0,0.0020422286367505,6.29697621583341,3505.52,0,0,6296976.21583341,0.28785306,0
19557570,1711932995,0.0,0.0,0.0018629477753975,5.74418437873031,3505.52,0,0,5744184.37873031,0.28996882,0
19557570,1711932995,0.0,0.0,0.0018629477753975,5.74418437873031,3505.52,0,0,5744184.37873031,0.28996882,0
19557570,1711932995,0.153,536.34456,0.0019916940160773,6.14115854746411,3505.52,0,0,0.0114500248422657,0.30379602,0
19557571,1711933007,0.0,0.0,0.0035621209929794,10.9833888170339,3505.52,0,0,10983388.8170339,0.2854504,0
19557571,1711933007,0.1325,464.4814,0.0019824894310813,6.11277727234485,3505.52,0,0,0.0131604349693753,0.3048374,0
19557572,1711933019,0.2,701.104,0.0027352585943769,8.43385407637357,3505.52,0,0,0.0120293908811591,0.2968428,0
19557573,1711933031,1.0,3505.52,0.0022948377785873,7.07586733968873,3505.52,0,0,0.0020184929304839,0.35827893,0
19557573,1711933031,0.16,560.8832,0.002819633926223,8.69401567056375,3505.52,0,0,0.0155005813243526,0.29780585,0
19557575,1711933055,0.0,0.0,0.0041485675907405,12.7916291930155,3505.52,0,0,12791629.1930155,0.29195336,0
19557575,1711933055,0.2,701.104,0.0026392097146837,8.13769844516667,3505.52,0,0,0.0116069776146758,0.29743195,0
19557575,1711933055,0.25,876.38,0.0019295264353419,5.94947198982713,3505.52,0,0,0.0067886898183875,0.3013806,0
19557575,1711933055,0.25,876.38,0.0024064387548619,7.41997606513636,3505.52,0,0,0.0084666195676187,0.297754,0
19557575,1711933055,0.0,0.0,0.0003711792192014,1.14448826789643,3505.52,0,0,1144488.26789643,0.32200164,0
19557575,1711933055,0.0,0.0,0.0018332604616169,5.65264697423761,3505.52,0,0,5652646.974237611,0.2903565,0
19557576,1711933067,0.175,613.466,0.0027607269159941,8.51238270563415,3505.52,0,0,0.0138758834096074,0.29755175,0
19557576,1711933067,0.199,697.59848,0.0028335734231555,8.73699649996993,3505.52,0,0,0.0125243915202417,0.29629534,0
19557577,1711933079,0.0,0.0,0.0021118716239412,6.51171232620197,3505.52,0,0,6511712.32620197,0.2871355,0
19557577,1711933079,0.0,0.0,0.0019264770226738,5.94006947793504,3505.52,0,0,5940069.47793504,0.2891749,0
19557577,1711933079,0.0,0.0,0.0018694151470932,5.76412577266319,3505.52,0,0,5764125.772663191,0.28988576,0
19557577,1711933079,2.219,7778.748879999999,0.001927999644032,5.94476430509869,3505.52,0,0,0.0007642314202505,0.7533428,0
19557578,1711933091,0.0,0.0,0.0036583101499879,11.2799769771466,3505.52,0,0,11279976.9771466,0.28623334,0
19557579,1711933103,0.0,0.0,0.0028763577904093,8.86891715672623,3505.52,0,0,8868917.15672623,0.28309384,0
19557579,1711933103,0.0,0.0,0.0036923351625889,11.3848891751429,3505.52,0,0,11384889.1751429,0.28653696,0
19557579,1711933103,0.0,0.0,0.0037199285035669,11.4699700562581,3505.52,0,0,11469970.0562581,0.2867934,0
19557579,1711933103,0.1495,524.07524,0.0021243015706556,6.55003863179586,3505.52,0,0,0.0124982791007214,0.30292368,0
19557581,1711933127,0.0,0.0,0.0041835715001952,12.8995597064412,3505.52,0,0,12899559.7064412,0.29247236,0
19557581,1711933127,2.5,8763.8,0.0029646004495403,9.14100320809697,3505.52,0,0,0.0010430410560548,0.88926846,0
19557582,1711933139,0.16625,582.7927000000001,0.0024100711793275,7.43117622659439,3505.52,0,0,0.0127509768290567,0.3001407,0
19557582,1711933139,0.1,350.552,0.0030767246007078,9.4867250829238,3505.52,0,0,0.0270622477003741,0.29942304,0
19557583,1711933151,0.1,350.552,0.00698675,21.5428369695061,3505.52,0,0,0.0614540407929552,0.29878584,0
19557584,1711933163,0.0,0.0,0.0014661840841476,4.52080934512853,3505.52,0,0,4520809.345128531,0.29593322,0
19557584,1711933163,1.286556222293349,4510.048568373781,0.0010235257582264,3.15592350428491,3505.52,0,0,0.000699753773322,0.42821592,0
19557584,1711933163,0.1325399999999999,464.6216207999997,0.0020160818943338,6.21635575436477,3505.52,0,0,0.0133793940331099,0.30456945,0
19557584,1711933163,0.0,0.0,0.0035042341313199,10.8049013624368,3505.52,0,0,10804901.3624368,0.2850329,0
19557584,1711933163,0.0,0.0,0.0042249748844636,13.0272222616036,3505.52,0,0,13027222.2616036,0.29310527,0
19557585,1711933175,0.3,1051.656,0.0023819356452054,7.34442355551807,3505.52,0,0,0.0069836748409502,0.29764754,0
19557585,1711933175,0.0014133788471986,4.954627816431636,0.002322840494601,7.16221048146241,3505.52,0,0,1.4455594448789997,0.31123292,0
19557585,1711933175,0.0014277742807073,5.005091296505055,0.0021307791820494,6.57001159865577,3505.52,0,0,1.312665423421555,0.31264916,0
19557585,1711933175,0.0014472483986565,5.073358206458334,0.002131000196218,6.57069307032758,3505.52,0,0,1.2951365757747164,0.3126458,0
19557585,1711933175,0.0014150607614841,4.960523800597742,0.002131000196218,6.57069307032758,3505.52,0,0,1.324596355114647,0.3126486,0
19557585,1711933175,0.0015016430358529,5.264039695043058,0.002131000196218,6.57069307032758,3505.52,0,0,1.248222316464032,0.31264108,0
19557585,1711933175,0.0014137340402692,4.955872952844485,0.002131000196218,6.57069307032758,3505.52,0,0,1.3258394246601548,0.3126487,0
19557585,1711933175,0.0013736536786216,4.815370443481591,0.002131000196218,6.57069307032758,3505.52,0,0,1.3645246576402967,0.31265217,0
19557585,1711933175,0.0014070765457982,4.932534972826506,0.002131000196218,6.57069307032758,3505.52,0,0,1.3321125495132182,0.31264925,0
19557585,1711933175,0.0014055461370806,4.927170094458785,0.002131000196218,6.57069307032758,3505.52,0,0,1.3335630008296522,0.3126494,0
19557585,1711933175,0.0013448691861058,4.7144658292776045,0.002131000196218,6.57069307032758,3505.52,0,0,1.393729833779402,0.3126547,0
19557585,1711933175,0.0013818923381107,4.844251229093821,0.002131000196218,6.57069307032758,3505.52,0,0,1.3563895436461844,0.31265146,0
19557586,1711933187,0.0,0.0,0.0025786289888248,7.95090477133075,3505.52,0,0,7950904.771330751,0.28383195,0
19557586,1711933187,0.0,0.0,0.0019423191098038,5.98891672455163,3505.52,0,0,5988916.72455163,0.28898442,0
19557586,1711933187,0.0,0.0,0.0048231984732608,14.871775629732,3505.52,0,0,14871775.629732,0.30455148,0
19557587,1711933199,0.0,0.0,0.0042699214155588,13.165809700932,3505.52,0,0,13165809.700932,0.29381567,0
19557587,1711933199,0.0,0.0,0.0071217672797232,21.9591471631074,3505.52,0,0,21959147.1631074,0.38828138,0
19557587,1711933199,0.4975,1743.9962,0.0024939049250934,7.68966790263528,3505.52,0,0,0.0044092228516473,0.30175954,0
19557587,1711933199,0.175,613.466,0.0032622185403121,10.0586742294837,3505.52,0,0,0.0163964656771316,0.29488805,0
19557587,1711933199,0.0,0.0,0.0022816905802738,7.0353294715994,3505.52,0,0,7035329.471599401,0.28563023,0
19557588,1711933211,0.0,0.0,0.0024111346,7.43445516146067,3505.52,1,0,7434455.161460671,0.19558458,0
19557588,1711933211,0.0,0.0,0.003842768732679,11.848733720202,3505.52,1,0,11848733.720202,0.19999129,0
19557589,1711933223,0.0,0.0,0.0023690665567482,7.30474320706153,3505.52,1,0,7304743.20706153,0.19582568,0
19557589,1711933223,0.0014108047140731,4.945604141277533,0.0023102047839078,7.12324972639624,3505.52,1,0,1.4403191364679355,0.22279489,0
19557589,1711933223,0.0014496173796653,5.081662716764302,0.0023102047839078,7.12324972639624,3505.52,1,0,1.4017554335397655,0.22279155,0
19557589,1711933223,0.0015277916220156,5.355704086808126,0.0023102047839078,7.12324972639624,3505.52,1,0,1.330030240825215,0.22278488,0
19557589,1711933223,0.0014447599006614,5.064634726966551,0.0023102047839078,7.12324972639624,3505.52,1,0,1.4064683247540668,0.22279197,0
19557589,1711933223,0.0014534633445793,5.095144823689628,0.0023102047839078,7.12324972639624,3505.52,1,0,1.398046292076086,0.22279122,0
19557589,1711933223,0.0014831820886751,5.199324475492337,0.0023102047839078,7.12324972639624,3505.52,1,0,1.3700334322158825,0.2227887,0
19557589,1711933223,0.001465172765092,5.136192431485308,0.0023099651837469,7.12251094696341,3505.52,1,0,1.3867294995748805,0.22279179,0
19557589,1711933223,0.0014438381360502,5.061403462686697,0.0023099651837469,7.12251094696341,3505.52,1,0,1.4072202684988813,0.22279362,0
19557589,1711933223,0.0014521788162011,5.09064188376928,0.0023102047839078,7.12324972639624,3505.52,1,0,1.399282937152714,0.22279134,0
19557589,1711933223,0.0015410990178294,5.402353428981319,0.0023102047839078,7.12324972639624,3505.52,1,0,1.318545426820398,0.22278377,0
19557590,1711933235,0.15,525.828,0.0031355164329673,9.6680029098828,3505.52,1,0,0.0183862458665125,0.2082941,0
19557590,1711933235,0.15,525.828,0.0027234957923712,8.39758483446362,3505.52,1,0,0.0159702123479415,0.2103732,0
19557590,1711933235,0.175,613.466,0.0030503872107601,9.40551678180439,3505.52,1,0,0.0153317653569596,0.2076534,0
19557590,1711933235,0.0,0.0,0.0023043058254143,7.10506096894619,3505.52,1,0,7105060.968946191,0.19623825,0
19557591,1711933247,0.0,0.0,0.0025484716472852,7.85791809051047,3505.52,1,0,7857918.09051047,0.1949447,0
19557591,1711933247,0.014,49.07728,0.0036076666688195,11.1238236500089,3505.52,1,0,0.2266593304141869,0.21522327,0
19557592,1711933259,0.2,701.104,0.0024728970177236,7.6248924457291,3505.52,1,0,0.0108755511805003,0.21025984,0
19557592,1711933259,0.0014578125186699,5.110390940447708,0.0024001161487123,7.40048103905087,3505.52,1,0,1.448123964911101,0.22222193,0
19557592,1711933259,0.0014074458503428,4.933829577293692,0.0022018937571219,6.78928518035588,3505.52,1,0,1.3760677579001797,0.22350776,0
19557592,1711933259,0.0014447439149185,5.0645786886251,0.0022018937571219,6.78928518035588,3505.52,1,0,1.3405426704222698,0.22350459,0
19557592,1711933259,0.0014606484831045,5.120332470492486,0.0022018937571219,6.78928518035588,3505.52,1,0,1.3259459016646566,0.22350322,0
19557592,1711933259,0.0014019694456049,4.914631930956889,0.0022018937571219,6.78928518035588,3505.52,1,0,1.3814429837863784,0.22350822,0
19557592,1711933259,0.0015041515066931,5.272833189742796,0.0022018937571219,6.78928518035588,3505.52,1,0,1.2875969423736149,0.22349948,0
19557592,1711933259,0.0014877883534064,5.215471828633203,0.0022018937571219,6.78928518035588,3505.52,1,0,1.3017583263174854,0.22350089,0
19557592,1711933259,0.0014768293386598,5.177054783258702,0.0022018937571219,6.78928518035588,3505.52,1,0,1.3114182007292103,0.22350183,0
19557592,1711933259,0.0014010681064122,4.911472268390095,0.0022018937571219,6.78928518035588,3505.52,1,0,1.3823316975073965,0.22350831,0
19557592,1711933259,0.0,0.0,0.0020595451118554,6.35036956754496,3505.52,1,0,6350369.56754496,0.19825032,0
19557592,1711933259,0.0,0.0,0.002059773478666,6.3510737102393,3505.52,1,0,6351073.7102393005,0.19824809,0
19557592,1711933259,0.0014103652650015,4.944063643768058,0.0022018937571219,6.78928518035588,3505.52,1,0,1.373219338649567,0.22350751,0
19557592,1711933259,0.0014783297813519,5.182314615124713,0.0022018937571219,6.78928518035588,3505.52,1,0,1.3100871665440808,0.2235017,0
19557592,1711933259,0.001407434588619,4.933790099095677,0.0022018937571219,6.78928518035588,3505.52,1,0,1.3760787686370224,0.22350776,0
19557593,1711933271,0.0,0.0,0.0043484237354344,13.40786254078,3505.52,1,0,13407862.54078,0.20740378,0
19557594,1711933295,0.0,0.0,0.0029090717492594,8.96978687184928,3505.52,1,0,8969786.87184928,0.194338,0
19557595,1711933307,0.0,0.0,0.0117178799647611,36.1307299830523,3505.52,1,0,36130729.9830523,0.6497314,0
19557595,1711933307,3.0,10516.56,0.003506243628849,10.811097416061,3505.52,1,0,0.0010280070113262,1.0867028,0
19557595,1711933307,0.199,697.59848,0.0031175725791769,9.61267510842845,3505.52,1,0,0.0137796674881642,0.20660956,0
19557595,1711933307,0.25,876.38,0.003021560998025,9.31663448296738,3505.52,1,0,0.0106308159386756,0.2060411,0
19557595,1711933307,0.0014574898255209,5.109259733160026,0.0022231820248691,6.85492509611654,3505.52,1,0,1.3416667212982178,0.22336109,0
19557595,1711933307,0.0014411718872947,5.052056874349317,0.0022231820248691,6.85492509611654,3505.52,1,0,1.3568579906657194,0.22336249,0
19557595,1711933307,0.0015070772389876,5.283089402815811,0.0022231820248691,6.85492509611654,3505.52,1,0,1.2975218240564204,0.22335683,0
19557595,1711933307,0.0015478902221971,5.426160131716378,0.0022231820248691,6.85492509611654,3505.52,1,0,1.2633102721644065,0.22335334,0
19557595,1711933307,0.001471555393089,5.158566861581352,0.0022231820248691,6.85492509611654,3505.52,1,0,1.3288426710771568,0.2233599,0
19557595,1711933307,0.0014529076392075,5.093196787394676,0.0022231820248691,6.85492509611654,3505.52,1,0,1.345898074699165,0.22336148,0
19557595,1711933307,0.0,0.0,0.0020796877043958,6.41247692607948,3505.52,1,0,6412476.92607948,0.1980577,0
19557595,1711933307,0.0006032245578801,2.1146157521398483,0.0022231820248691,6.85492509611654,3505.52,1,0,3.2416867449762807,0.22343434,0
19557595,1711933307,0.000612810277607,2.1482186843568907,0.0022231820248691,6.85492509611654,3505.52,1,0,3.190979556715443,0.22343351,0
19557595,1711933307,0.0006163441274808,2.160606665766494,0.0022231820248691,6.85492509611654,3505.52,1,0,3.172683872564479,0.22343321,0
19557595,1711933307,0.0006237409991002,2.186536547165733,0.0022231820248691,6.85492509611654,3505.52,1,0,3.1350594024795657,0.22343256,0
19557595,1711933307,0.000632463418389,2.217113162431007,0.0022231820248691,6.85492509611654,3505.52,1,0,3.0918232413437363,0.22343181,0
19557595,1711933307,0.0006319543382948,2.2153285719791875,0.0022231820248691,6.85492509611654,3505.52,1,0,3.0943139038189758,0.22343186,0
19557595,1711933307,0.0006489513152767,2.274911814728777,0.0022231820248691,6.85492509611654,3505.52,1,0,3.013269366515836,0.2234304,0
19557595,1711933307,0.0006158451314392,2.1588574251627444,0.0022231820248691,6.85492509611654,3505.52,1,0,3.1752545772425003,0.22343326,0
19557595,1711933307,0.000605360677607,2.1221039625648905,0.0022231820248691,6.85492509611654,3505.52,1,0,3.23024789868608,0.22343415,0
19557595,1711933307,0.0006355216044937,2.227833694984755,0.0022231820248691,6.85492509611654,3505.52,1,0,3.076945121443783,0.22343154,0
19557595,1711933307,0.0006181237578801,2.166845195723848,0.0022231820248691,6.85492509611654,3505.52,1,0,3.163549452491994,0.22343305,0
19557595,1711933307,0.0006397531662397,2.242667519316593,0.0022231820248691,6.85492509611654,3505.52,1,0,3.056593088578885,0.22343117,0
19557595,1711933307,0.0006129172180879,2.148593566351495,0.0022231820248691,6.85492509611654,3505.52,1,0,3.1904228017093117,0.2234335,0
19557595,1711933307,0.0006335865152767,2.221050201032777,0.0022231820248691,6.85492509611654,3505.52,1,0,3.0863426709519506,0.22343172,0
19557595,1711933307,0.0006244162087446,2.1889035080783703,0.0022231820248691,6.85492509611654,3505.52,1,0,3.1316693217167564,0.2234325,0
19557595,1711933307,0.5,1752.76,0.0006046698894198,1.86442979184039,3505.52,1,0,0.001063710827938,0.22927855,0
19557596,1711933319,0.0,0.0,0.0033491080644266,10.3265880452574,3505.52,1,0,10326588.0452574,0.19570369,0
19557596,1711933319,0.1,350.552,0.0030335679268788,9.3536564618276,3505.52,1,0,0.0266826503204801,0.2114068,0
19557596,1711933319,0.0,0.0,0.0025627831103316,7.9020458344835,3505.52,1,0,7902045.834483501,0.19489099,0
19557597,1711933331,0.0,0.0,0.0096361483930427,29.7119510280585,3505.52,1,0,29711951.028058503,0.46315747,0
19557597,1711933331,0.1019493885111509,357.38562041360973,0.002268540498681,6.99478271325108,3505.52,1,0,0.0195720876670521,0.21572606,0
19557598,1711933343,0.0,0.0,0.0045759426975347,14.1093909922058,3505.52,1,0,14109390.9922058,0.21173623,0
19557598,1711933343,0.0,0.0,0.0101406156498866,31.26741757125,3505.52,1,0,31267417.571250003,0.5038607,0
19557599,1711933355,0.0,0.0,0.0050524096062144,15.5785216946141,3505.52,1,0,15578521.6946141,0.22276092,0
19557599,1711933355,0.3,1051.656,0.0031267441470965,9.64095457920471,3505.52,1,0,0.0091674031908126,0.2051048,0
19557599,1711933355,0.1365,478.50348,0.0027919157665079,8.60854992528351,3505.52,1,0,0.0179905690702457,0.21064274,0
19557599,1711933355,0.0,0.0,0.0026059252335212,8.03506959036324,3505.52,1,0,8035069.59036324,0.19474392,0
19557600,1711933367,0.0,0.0,0.0027049980284892,8.34054911519362,3505.52,1,0,8340549.115193619,0.19449037,0
19557602,1711933391,0.0,0.0,0.0004888108702485,1.50719188273319,3505.52,1,0,1507191.8827331902,0.22894198,0
19557602,1711933391,0.0,0.0,0.0004951834017722,1.52684084794565,3505.52,1,0,1526840.84794565,0.2287572,0
19557602,1711933391,0.0,0.0,0.0032220299006206,9.93475719897585,3505.52,1,0,9934757.19897585,0.19507153,0
19557603,1711933403,0.0,0.0,0.0026500970403338,8.17126825681218,3505.52,1,0,8171268.25681218,0.19461635,0
19557603,1711933403,0.14,490.7728,0.0027828561029855,8.58061549879604,3505.52,1,0,0.0174838855806844,0.21051975,0
19557603,1711933403,0.2975,1042.8922,0.0023022514278181,7.09872647114881,3505.52,1,0,0.0068067691601701,0.20992137,0
19557604,1711933415,0.0,0.0,0.003834758061129,11.8240337393498,3505.52,1,0,11824033.7393498,0.19989847,0
19557604,1711933415,0.0,0.0,0.003274245,10.0957564294158,3505.52,1,0,10095756.429415802,0.19530791,0
19557604,1711933415,0.145,508.3004,0.0027713117351112,8.54501977331091,3505.52,1,0,0.016810964060819,0.21034272,0
19557605,1711933427,0.16,560.8832,0.0032361448605419,9.97827904824995,3505.52,1,0,0.0177902975707948,0.20740868,0
19557606,1711933439,0.2,701.104,0.0027107064069059,8.35815024098052,3505.52,1,0,0.011921412841831,0.2087788,0
19557606,1711933439,0.0,0.0,0.0025502342189452,7.86335277672637,3505.52,1,0,7863352.776726371,0.19493793,0
19557607,1711933451,0.0,0.0,0.003094115756827,9.54034870492073,3505.52,1,0,9540348.70492073,0.1946302,0
19557607,1711933451,0.23325,817.66254,0.0026393478004897,8.13812421680698,3505.52,1,0,0.009952913101356,0.20845145,0
19557607,1711933451,0.435,1524.9012,0.0029558790370153,9.1141117395074,3505.52,1,0,0.0059768539322616,0.20781885,0
19557607,1711933451,0.25,876.38,0.0020968271592891,6.46532445640674,3505.52,1,0,0.0073773071601695,0.21184096,0
19557607,1711933451,0.5,1752.76,0.0018991248245857,5.85573213307945,3505.52,1,0,0.0033408636263599,0.21705522,0
19557608,1711933463,0.0,0.0,0.0041153583448047,12.689232317347,3505.52,1,0,12689232.317347,0.20360745,0
19557610,1711933487,0.0,0.0,0.0043824357705433,13.5127347241776,3505.52,1,0,13512734.7241776,0.20801207,0
19557610,1711933487,0.166587,583.9740602400001,0.0026217203804736,8.08377210236152,3505.52,1,0,0.0138426903503155,0.21034446,0
19557612,1711933511,2.089,7323.03128,0.0024322479812516,7.49955583490383,3505.52,1,0,0.0010241053939455,0.59404385,0
19557612,1711933511,0.0,0.0,0.0043479632277277,13.4064426184343,3505.52,1,0,13406442.6184343,0.20739563,0
19557613,1711933523,0.5,1752.76,0.0027698557720975,8.54053047945653,3505.52,1,0,0.0048726183131654,0.21126264,0
19557614,1711933535,0.0,0.0,0.0040723670526595,12.5566736315788,3505.52,1,0,12556673.6315788,0.2029781,0
19557615,1711933547,0.2,701.104,0.003115757713315,9.6070791790787,3505.52,1,0,0.0137027875541658,0.2065919,0
19557615,1711933547,0.1222,428.374544,0.0027818609363193,8.57754701727779,3505.52,1,0,0.0200234750579724,0.21143557,0
19557616,1711933559,0.0,0.0,0.0048546740444324,14.9688269194261,3505.52,1,0,14968826.9194261,0.21787539,0
19557616,1711933559,0.0,0.0,0.0043490060601133,13.4096580716951,3505.52,1,0,13409658.0716951,0.20741409,0
19557618,1711933583,1.0,3505.52,0.0169990872427181,52.4147228826406,3505.52,1,0,0.0149520535805496,0.44948184,0
19557619,1711933595,0.0,0.0,0.0039461494889918,12.1674963464633,3505.52,1,0,12167496.3464633,0.20125814,0
19557619,1711933595,0.0,0.0,0.0010813456376984,3.33420442704047,3505.52,1,0,3334204.42704047,0.21384686,0
19557619,1711933595,0.15,525.828,0.0033933624868256,10.4630414473285,3505.52,1,0,0.0198982203827682,0.20721032,0
19557620,1711933607,0.0,0.0,0.0021738352156332,6.70276990717533,3505.52,1,0,6702769.90717533,0.19722164,0
19557620,1711933607,0.0,0.0,0.0037571184399132,11.5846409312163,3505.52,1,0,11584640.9312163,0.19903849,0
19557620,1711933607,0.25,876.38,0.0027145307050538,8.36994202278493,3505.52,1,0,0.0095505853776151,0.20772235,0
19557621,1711933619,0.35,1226.932,0.0027943032136543,8.61591134291677,3505.52,1,0,0.0070223218042193,0.2070047,0
19557621,1711933619,0.0,0.0,0.0019940477105404,6.14841589259524,3505.52,1,0,6148415.892595241,0.19891024,0
19557622,1711933631,0.0,0.0,0.0032638052291916,10.0635666014523,3505.52,1,0,10063566.6014523,0.19525807,0
19557622,1711933631,0.0,0.0,0.004028220616182,12.4205531916288,3505.52,1,0,12420553.1916288,0.20235488,0
19557622,1711933631,0.0,0.0,0.0026456707481571,8.15762029592297,3505.52,1,0,8157620.2959229695,0.1946281,0
19557622,1711933631,0.0,0.0,0.0040501207180416,12.4880796272357,3505.52,1,0,12488079.6272357,0.20266114,0
19557623,1711933643,0.16578,581.1451056000001,0.0027918709636907,8.60841178096935,3505.52,1,0,0.0148128439579109,0.20935878,0
19557624,1711933655,0.0,0.0,0.0038991365601574,12.0225374082817,3505.52,1,0,12022537.4082817,0.2006662,0
19557624,1711933655,0.2,701.104,0.0032947666245453,10.1590324893764,3505.52,1,0,0.0144900506556607,0.20576017,0
19557625,1711933667,0.0,0.0,0.0020223646153998,6.2357277993997,3505.52,1,0,6235727.7993997,0.1986186,0
19557625,1711933667,0.0,0.0,0.004631545472647,14.2808357296439,3505.52,1,0,14280835.729643902,0.2128891,0
19557626,1711933679,0.2,701.104,0.0028836446969588,8.89138549176158,3505.52,1,0,0.0126819779648662,0.20779338,0
19557627,1711933691,0.1,350.552,0.0038940742086833,12.0069282319853,3505.52,1,0,0.0342514896441435,0.20820431,0
19557627,1711933691,0.0,0.0,0.0036648285959007,11.3000758525314,3505.52,1,0,11300075.8525314,0.19811,0
19557627,1711933691,0.0,0.0,0.0027903609422135,8.60375580408392,3505.52,1,0,8603755.804083921,0.19436605,0
19557627,1711933691,0.0,0.0,0.0041808382560891,12.891132063807,3505.52,1,0,12891132.063807,0.20460841,0
19557628,1711933703,0.0,0.0,0.0040552967685051,12.5040393812389,3505.52,1,0,12504039.381238902,0.20273435,0
19557628,1711933703,0.0,0.0,0.0008585513851411,2.64724407199897,3505.52,1,0,2647244.07199897,0.21902806,0
19557629,1711933715,0.35,1226.932,0.0030519152291611,9.4102282501265,3505.52,1,0,0.007669722725022,0.20565104,0
19557629,1711933715,0.1,350.552,0.002795280264809,8.61892396734677,3505.52,1,0,0.0245867202091559,0.21262302,0
19557629,1711933715,0.202365,709.3945547999999,0.0029724201553058,9.16511436800056,3505.52,1,0,0.0129196288483844,0.20725548,0
19557630,1711933727,0.0,0.0,0.0042371962600525,13.0649054622124,3505.52,1,0,13064905.4622124,0.20551103,0
19557630,1711933727,0.0,0.0,0.0027970799339102,8.62447303923934,3505.52,1,0,8624473.039239341,0.19435994,0
19557632,1711933751,0.0,0.0,0.0004702727488034,1.45003172557697,3505.52,1,0,1450031.72557697,0.22948226,0
19557632,1711933751,0.4,1402.208,0.0021169642787663,6.5274149393827,3505.52,1,0,0.0046550974853428,0.21212624,0
